,id,lat,long,weight
90,91,4.875737403676914,52.37295614401178,166.8489757180517
91,92,4.879851675121988,52.37384353419872,935.7978074557734
92,93,4.879757066990204,52.37216928284719,1205.6100992909344
93,94,4.875808090299399,52.37112531387375,158.63075318764234
94,95,4.876900379013467,52.3694321260584,12.02249656841649
95,96,4.8802114367894065,52.37038414211968,1289.7052260537725
96,97,4.880683380089545,52.368968425005896,590.2979159470823
97,98,4.881194854290989,52.367204470690744,583.5740861113062
98,99,4.878698729226095,52.3669137882282,993.9589255017574
99,100,4.882641968834398,52.36520791923119,468.9275442171902
100,101,4.880979100329895,52.36432322294971,300.25698676270554
101,102,4.883821431704474,52.362417173521706,1263.182920501937
102,103,4.88535949306789,52.36333831983369,1147.6647299188915
103,104,4.889568448348902,52.36146956998073,1111.4376704944493
104,105,4.88889102781295,52.359928440145794,589.0775918035486
105,106,4.893628255721824,52.35905593050425,977.8257898325259
106,107,4.893682539903097,52.360840711663585,1467.1790755791887
107,108,4.899583720615699,52.361554742841236,858.4392537692828
108,109,4.900144953274771,52.36037290379307,731.6868426000296
109,110,4.9002996708760005,52.359079480194865,1332.1731650270763
110,111,4.90607963235018,52.360221917300265,380.7518227763786
111,112,4.905694362328966,52.36134045537104,470.5798675163412
112,113,4.904987512257967,52.36253613998478,487.73586683721584
113,114,4.90419613065707,52.36399089820578,510.88462891354163
114,115,4.903404362647775,52.365465426007134,74.74067184488794
115,116,4.90645834222692,52.3659749318319,288.28228408171054
116,117,4.908513963991131,52.364721705508515,753.4034375527156
117,118,4.91020673356934,52.36353319807688,2732.726295958662
118,119,4.909333522912876,52.362109932792755,848.8096951359233
119,120,4.913496883610482,52.362925215559464,2080.7369338840927
120,121,4.9128966467635875,52.36176064515382,452.3357869275179
121,122,4.919323987852196,52.363475409537735,222.752739101146
122,123,4.914450720743985,52.364719106123154,1570.759377741513
123,124,4.909157351879997,52.36646833825036,331.79759306582235
124,125,4.910862373337849,52.36805599386849,772.9298137455164
125,126,4.916694631366211,52.36620273650646,87.986151044734
126,127,4.915591012702197,52.36927331750003,2420.6895481714405
127,128,4.921623673753939,52.36724375940206,637.0457603692478
128,129,4.92369966781627,52.365504872525726,856.9722074445797
129,130,4.930553304464242,52.36806833129758,780.7079058035257
130,131,4.929179967936028,52.369377209470976,1511.6806311452629
131,132,4.923801860399971,52.36911574274424,670.1847357403191
132,133,4.927811397481494,52.37156932510905,719.7922772669489
133,134,4.922426381436129,52.371851550314574,1178.6115181931896
134,135,4.919915773223191,52.372769699293855,858.5835454336191
135,136,4.916322792010426,52.374192626126195,386.8120907158916
136,142,4.865517238040568,52.406124337163156,651.3833911175839
137,143,4.857630383420963,52.400528507421775,105.87924292970274
138,144,4.865417806157233,52.3971418787241,132.61081591189287
139,145,4.869808270092185,52.396724983563615,827.6802191847728
140,146,4.877238652077105,52.39934364365726,2041.086727565554
141,147,4.851830468145522,52.39731780613442,3096.1740881847873
142,172,4.884538909829243,52.394859053046964,278.68321533496186
143,173,4.876875952060266,52.393295274371106,1615.830598852424
144,174,4.890315563738126,52.39162054271869,531.3642855708598
145,175,4.887933315084134,52.389331239962466,1800.437121383216
146,176,4.881870734495564,52.39005784033238,1403.0169436924411
147,177,4.882172762602528,52.38784534422082,516.2722512610991
148,178,4.8781449304750755,52.38896234702066,865.7208676242577
149,179,4.8757665707969835,52.39079441573668,717.0632179540761
150,180,4.872290893296911,52.392090636990304,1043.3121815797376
151,181,4.870466885770406,52.390380269788,0.0
